"# 文本key","文本value"
"string","string"
"5a93a30d1ffd1b1b313e55b99f727af1","I'm a cultivator?"
"2ce5fc35c3a908d92004c042268b1b92","The battle between the Silent Raven and the Six Departments of the dynasty was for you."
"2f26bad2d2f3af5235522ca7ef3576fe","The elite of the Silent Raven ventured forth, and just when they found you, Yan Xiaosheng betrayed us and took you away, vanishing without a trace until now."
"07eff1645778f5b6335d237d9a8e2531","That's a lot to take in, but it's just your side of the story. If I were truly saved by the Silent Raven, why did they send people to hunt me down?"
"ec956fc73a84a323eabd9157a58c5bf2","You've said a lot."
"92eaaf8a08605946bfa947909f0c796d","I'm not my master, and I don't believe you have the power to save the world, so I had to test you. But what I've said is absolutely true, without a single falsehood."
"d68e40dded5dda79c3af60fdae20041a","It sounds convincing, but it's full of flaws."
"23494c4f0fab25e982a3de76fcf768ab","What he said is half true, half false. The Huanmos Temple in the far north is real, but the Silent Raven's involvement is a lie."
"cb2881d46b4fd34e9503ffc0933ce709","According to him, the Silent Raven was established around the same time as the dynasty, but ancient texts mention the Silent Raven from hundreds of years ago. Could his master really have lived for hundreds of years?"
"378cce679ff2defd19c7a33e67ac1600","I did use the Silent Raven for the assassination to keep some things from you. But it was out of good intentions. Have I ever harmed you on your journey? The Silent Raven assassins really did pursue us."
"e8f1abf29dcb70998be8b8f4b345897c","The token in your hand is the key to entering the northern realm. The inhabitants there are not dark beings. They are true immortals. With this token, we could enter that realm together and achieve immortality. Isn't that beautiful?"
"870f15cd429260c4008d58831ebf114c","What a joke! If immortality were real, where is the Grand Emperor who colluded with those dark forces in the far north? If you follow him to the far north, you'll surely meet your end."
"4dfbdf28371a0b123e11d15d6fad9169","Hehe, whether the Grand Emperor is alive or dead remains a mystery, but your master is definitely gone from the martial world."
"cd530b153e846cbd842e3195b606e4e0","(Yan Xiaosheng did save me, and so far, he hasn't harmed me. Is his true purpose simply to achieve immortality?)"
"0976b5d793b5365d6bea9d9a8e4dc089","Enough talk"
"b41916c8beb6a418a6ffcc838275effe","(The Silent Raven sent assassins after me, yet they also helped me against Yun Tianjin. Now, they're telling a story completely opposite to what Yan Xiaosheng said. Who should I really believe?)"
"9fbaf4ad3511ef302c969a3911a74523","[Trust Yan Xiaosheng]"
"5f69b9487003e0055bf72a17bd83030c","Do you really think I'd fall for your lies?"
"827c4ca1db992efa2f27220fcf4500c8","Ha! So blind to the truth, yet you remain a pawn in this game."
"a38c69a18a4d48ba6a633c4207e93673","Regarding the incident with Yun Tianjin, I granted you a favor back then, but now you should leave. Our next meeting may be our last."
"a5f178fb0112dab029649e25b7ef3ee6","You may go..."
"4e5469e6ab7c99082870305c392f72a3","Haha, such bravado! You think being the champion makes you invincible? The once-mighty six departments of the Grand Dynasty fell before the Silent Raven—look where they are now! Watch yourself! Farewell."
"98bbf660ced54660ab0b92ff44f3c5e0","I hope this truly is our last encounter."
"de566de5d2b2f7c45524d3f4130839e4","Great! You really didn't fall for his deceit. The northern realm he mentioned is known as Huanmos Temple, where true immortals reside. If you're ready, head north, and you'll find your way there. Remember to take that token with you."
"86a30e2ed39259941c5c684fce25ad1a","I'm ready."
"4ff7ec49605a0cd43aba03485b8cf66e","Haha! I'll go prepare as well. Until we meet at the Huanmos Temple, where we'll seek ascension together! Hahaha!"
"956f6b976159a4c58b671e8aa3b9a32a","Feels a sense of foreboding."
"f673ba96788d1c210c73faa7d3ffe6de","[Trust Disguise Master]"
"6d81e31ba6c0054fc4c656c8b21a8478","I choose to trust you."
"ab216f86aefc2d94a606c6f269f2a221","…\\nAllowing the assassins to target you was my mistake. Once the matter in the north is resolved, I'll let you take your revenge."
"35079890a947bfbc9765dc5ddb198cb5","You're bold to defy fate. Who do you think you are? Just a humble cultivator, nothing more! You're provoking the Huanmos Temple at your own risk. I hope you can still stand the next time we meet."
"d8ba76427e38d17929d50cba8e273e71","I'll arrange for the assassins to ambush near the Huanmos Temple. If you're prepared, head north to reach it."
"0dc70180cea6763c5c3f1808b38bbe94","The Huanmos Temple holds the world's captives. My master dedicated his life to finding hope there."
"1280c4f747350a7ae0a9c58eb9bc101b","But don't worry too much. Our Silent Raven assassins are formidable. I never meant to let you handle this alone."
"ce953930d7bca6d88e5a3b057ad4f31b","Until we meet again in the northern realm."
"026f95d30db6163dae2d8fb08316ba52","Is there anything else?"
"1d9d1527f2d6ea683ac594adb825d835","We are all merely mortals, limited by our worldly desires. But a cultivator can break free from these constraints and reach the realm of innate beings."
"9fc6953e55d523625321e7b0d0cbf5fa","The realm of innate beings?"
"9f54b9a151c915adc109babd3b88fc16","According to my master, those who attain this realm transcend the ordinary, becoming untouchable by dark forces."
"06a5cc039dfe4f9e2d60495bba6138fa","How does one achieve this?"
"a9b219ebd4c0f647b0a5f27dbaf0946d","I'm not entirely sure. I've heard that ancient texts mention that one must eliminate the Three Inner Desires, which represent the emotional and physical attachments that bind us. However, I don't know the specifics of how to do this."
"e2acf3fce81403d0ff3e2289464e9d37","Regardless, thank you for the information."
"eed86e012cb019222d471164dae99497","Then, until we meet again at the Huanmos Temple."
"ae5d0297f40d3faf78d03a5efeac8195","The Disguise Master shared a completely different tale, but I've decided to trust him. I'll set out north to the Huanmos Temple and find out who dares to play with the lives of ordinary people."
"4ae831aecd298a3ddc0fef3ac04abcc4","It's settled then."
"0e22175f796b869dd6510eef9a13cc79","You're finally here. I'll let the Silent Raven assassins to help you hold off the monsters here, but we can't delay for too long. You need to reach the center and activate the Heavenly Gate beneath that pillar of light."
"e25a566d91230edad77e652bfb515aea","The spirit beings and the martial masters will be refined by that enormous furnace. If you can open the Heavenly Gate, it will shut down the furnace."
"5c39e3f619f5eef80e02a1eeeea9c3b9","I understand."
"f3d790e791d9347f9fd6678b60b3c09d","The fate of the living beings rests in your hands. Proceed with caution."
"6a9bc7df14f13c01f0a68f2682bd93af","Spirit"
"3613cd5ba5689cd33c25251df283cbdd","Servant"
"d3e139b0f77b20aa788f3af5a5af48fd","You've finally here."
"0b04271bd8051996ae8b3b9a296f60d1","Hand me the token, and we can achieve immortality together and gain control over the world!"
"384415395d41628c7741f4c3ef41153f","[Trust] Hand over the token"
"7b4ceb6d7af3659af643db79cdef8cd2","Excellent!"
"64093917d49c5411cc7c4a54943037cd","The token is received. The mission is successful."
"1c18d20f45a441271689da1e40685f46","Target: Cultivator. Error in operation. Executing recovery command."
"9265987807cc4936c4b102f817f6153d","? ! What do you mean?"
"67de2c0e2826a4c9d6548028ec156e9d","Years ago, the Silent Raven captured you. That man fought me and left me severely injured. After using this body for so long, I nearly forgot who I am."
"49127c5830493800d091e872c86f602e","I'm the Unseen Faint, the Abandoner of Light. I was once the Imperial Master of the Six Departments of the Dynasty and the mentor of the Grand Emperor. Wandering the world, I sought to gather spiritual treasures and heroes, refining them to offer to my lord. I believed the dynasty would endure forever, but those assassins shattered that dream."
"27af89eb3a2f313efd63e2f5b3a5e886","Yet, it has worked out in the end. Prepare to reclaim the Cultivator!"
"bf99fe2c80d221572d96bf815df36fb4","At your command!"
"31e86e95c802ad2c473a4f39ddf9779b","[Question] Refuse to hand over"
"4d88dd1c535b0917d4b37d57cc957e31","{0}, I swiped a valuable item from my dad."
"55df17552649e204a9a6ac2192216948","Ask what it is."
"1e7a39d7fe55296f8552b1218bc02003","It's a rare Inner Kungfu manual. Here, take it."
"c8850f6239f110f70b240dff9260bc15","Accept it for now."
"147f0223e277da391cd668e88da65bd5","{0}, hang on to it, practice quietly, and you'll shine in the future! Don't fret over my dad's opinion."
"6a9fb616648cac83e2bb175f89fefbca","Express gratitude."
"a4f24a088a55f1b2f0bd4413f5de4346","{0}{1} stole a rare Inner Kungfu manual from her dad and gave it to me, hoping I would practice diligently and achieve something in the future."
"d4eac164550844ac71704eb2373f420d","Advise returning it."
"8ca8d4d66317a0bba02f5912df860930","Alright, I'll return it secretly. If you ever want it, {0}, I can swipe it back for you!"
"e7f3fb97be87f1051f34cb12178bf289","{0}{1} stole a rare Inner Kungfu manual from her dad and gave it to me. I had {0}{1} return it to avoid any trouble."
"672a159e7d5701aece99229cb28954c0","I refuse! I worked so hard to get it. I know my dad always looks down on you. {0}, train hard and prove yourself to him!"
"ec233b4523ecfcab0d34090f24298a7a","She's been so kind to me; I should accept it."
"075b1c19ff1d63b79c7e994f81638f5b","Express gratitude and refuse."
"41bb62dd7ddc5c827d09d708c3db02cc","Ask for it."
"100507f7ba5cd0b3d099c5ee394b5603","It's yours now! {0}, train hard, and prove yourself to my dad!"
"aae75e74ec99f15fc0e9fb7301070b4a","My child gave you my cherished Inner Kungfu manual, and now you've returned it. Your unwavering integrity has earned my respect."
"02b7c757d8d511a4b1c8ddb8727840de","The other person's attitude improved."
"4de12ae456a0c3fd8de0977dcdedc4b0","Mister, you flatter me. It's just the right thing to do."
"c39e934daa3011f23fc8ce9082f8f709","You display modesty and politeness, the qualities of a 「True Gentleman」."
"ebb7c0682fd60782cdaf40a82da5d5d0","Thanks to Mister's reputation, his praise earned me the title of 「True Gentleman」."
"7cf5a59c1c3013217c24bc7ef15076f8","Mister, your praise is too much. I'm not worthy."
"4812722d92c955d538cc4a88898bcd5e","Don't fuss over it. Take these. If you achieve great things in the future, it will not be in vain that my child held you in high regard."
"a3fd5cfd7d4f34450f9dfabf19700266","Received a Legendary Hat and a secret Inner Kungfu manual."
"036b3833214bcab4ec80f5025007832a","Because I declined the secret manual {0}{1}'s child wanted to give me, his attitude toward me changed. He praised me as a 「True Gentleman」 and rewarded me with a Legendary Hat and a secret Inner Kungfu manual."
"3873c8cc249b8500fe9d309d08335a2e","My child stole my cherished Inner Kungfu manual and gave it to you, and you accepted it without any guilt. You have disappointed me."
"8baf93dc50a522f53651f4f62161438d","Despise +50"
"dd1badb30f7c5a0536a559e4224f79c0","Try to explain."
"32c58da785f53250c892055280649530","What do you have to say for yourself? I've always valued honor and integrity, and I detest those with corrupt morals. Now, you and I will have a duel. If you win, we'll consider this matter settled. If you lose...hmph!"
"f804ec1290ae1603ca58707dfb5699a6","Because I accepted the manual his child stole and gave to me, {0}{1} decided to test my martial skills."
"6d2987b9637223bc3b90908a09881ac8","Let's begin, please."
"323aedb2ce330735220e9d0c6a638782","Prefer not to explain."
"b81a52cf6bf05ed9ee18cee24d447275","Now, you and I will have a duel. If you win, we'll consider this matter settled. If you lose...hmph!"
"7c7d9751a8d4794bcaac9c04567b7b15","{0}, I'm feeling uncertain about my future. Would you care to join me for a drink?"
"3669935767be6a4c3c39378a3d970450","Have a drink and provide counsel."
"8210c2d8d33192e956b35c405653ba7c","Thanks for sharing a drink with me, {0}."
"83fe4283a1d6395772fc62f56905f5c3","Grateful +50"
"6012b9e2561d0c4990a6b2220dda804d","You're welcome, anytime."
"d8b7ff87b910fa3b1b2e38f04ff4c1e0","{0}, I've made up my mind. I'm joining a sect. Thanks for your comfort. See you then."
"2047cf7ee11159444a5d778fd9652b9b","{0}{1} found themselves lost in life, but after a drink and a conversation, {0}{1} found a new sense of purpose."
"e3812972878607b59535f8a9498daa1b","Not for now."
"487a5ce3ada3a6e02858e173f71dde9d","Well, I'll take my leave for now. See you then."
"6cfeac018b328a132c0d6112592a6700","Sadness +30"
"af8b9f806c0030a468cc9d5093b7c21d","{0}, I've put a lot of effort into my training and have become a sect elder. If you ever need anything in the future, don't hesitate to come find me!"
"700210d90a18d6e835ee14c8f656a957","{0}{1}, after dedicated effort, has become a sect elder and significantly enhanced their strength."
"9a10730281c4aa56d4f412cb241efb49","Congratulations!"
"afc45acd0fa87890b85aeed4f80ace04","How did your leg get so badly injured? Did you fall from the mountain?"
"2fa0560875d9abfe3aa9b5a1ebcca72a","Ask for help."
"6c6725f4998837f975aa5ca9a49e7e64","You're in luck, I'm here to help. Come on, I'll take you to get your leg treated."
"d3ae33277fba8b2748a1622150fd8093","Thank you!"
"c14d4dff0c1256b8b4a8030634d14c71","Healing a leg injury can be costly, but let's not worry about that. Consider this money a gift from me."
"938ff38e68448c7b7ca181e509ab6aec","Obtained 500 coins."
"d11de3ba8b831bd8b8acd9027b33479f","I injured my leg but met a kind person, {0}{1}, who not only took me to a clinic but also gave me 500 coins."
"e2bb3e706549bfb0d62b35de7446e943","Thank you so much!"
"a8bbdb64ffe05ead40dfacd248a5e8a1","You're quite heavy. It seems you're carrying a lot of stuff. I can't carry you. . ."
"ed8b99b3042ebae47cf8f3aea1b9be6f","Alright, then. Head back, get some rest, and if anything feels off, don't hesitate to seek me out."
"91de3402e20c447499f58b9b0b751c7a","Since you're having trouble moving, I have a horse here. It'll cost you 800 coins. Interested?"
"4d9964dd3949c3a310093910345a5208","Thank you for your business. See you then."
"c8bcea7943da99fc09c7cb8acd5480b2","Lost 800 coins, received a horse."
